file_name,beats,downbeats
Albums-Latin_Jam4-07.wav,"[ 0.08  0.66  1.24  1.82  2.4   2.97  3.55  4.13  4.71  5.29  5.87  6.45
  7.03  7.6   8.18  8.76  9.34  9.92 10.5  11.08 11.66 12.23 12.81 13.39
 13.97 14.55 15.13 15.69 16.28 16.86 17.44 18.02 18.59 19.18 19.75 20.33
 20.91 21.49 22.07 22.65 23.22 23.8  24.38 24.96 25.54 26.11 26.69 27.27
 27.85 28.43 29.01 29.59]","[ 0.08  2.4   4.71  7.03  9.34 11.66 13.97 16.28 18.59 20.91 23.22 25.54
 27.85]"
Media-103414.wav,"[ 0.05  0.53  1.01  1.48  1.95  2.46  2.91  3.43  3.89  4.35  4.85  5.33
  5.81  6.31  6.77  7.25  7.74  8.22  8.72  9.19  9.67 10.17 10.65 11.13
 11.62 12.1  12.58 13.06 13.55 14.03 14.52 14.99 15.48 15.96 16.45 16.93
 17.41 17.89 18.37 18.85 19.34 19.82 20.31 20.79 21.28 21.75 22.24 22.71
 23.2  23.68 24.17 24.65 25.14 25.61 26.1  26.58 27.05 27.55 28.03 28.51
 29.   29.48 29.94]","[ 0.05  1.95  3.89  5.81  7.74  9.67 11.62 13.55 15.48 17.41 19.34 21.28
 23.2  25.14 27.05 29.  ]"
Albums-Latino_Latino-09.wav,"[ 0.54   0.957  1.367  1.777  2.204  2.636  3.073  3.502  3.94   4.38
  4.81   5.24   5.65   6.07   6.483  6.917  7.35   7.777  8.197  8.613
  9.037  9.463  9.883 10.297 10.717 11.137 11.56  11.987 12.423 12.857
 13.283 13.703 14.133 14.557 14.987 15.41  15.837 16.263 16.697 17.127
 17.553 17.99  18.43  18.87  19.3   19.73  20.16  20.593 21.027 21.46
 21.893 22.33  22.77  23.197 23.62  24.043 24.467 24.89  25.31  25.743
 26.173 26.603 27.03  27.463 27.89  28.323 28.747 29.177 29.597]","[ 0.54   2.204  3.94   5.65   7.35   9.037 10.717 12.423 14.133 15.837
 17.553 19.3   21.027 22.77  24.467 26.173 27.89  29.597]"
Media-103704.wav,"[ 0.06  0.57  1.07  1.57  2.08  2.57  3.06  3.57  4.06  4.58  5.08  5.57
  6.1   6.59  7.09  7.59  8.09  8.59  9.09  9.61 10.1  10.61 11.11 11.62
 12.12 12.62 13.12 13.62 14.12 14.62 15.12 15.63 16.13 16.64 17.14 17.64
 18.14 18.64 19.14 19.64 20.15 20.66 21.16 21.66 22.16 22.66 23.17 23.67
 24.17 24.67 25.17 25.67 26.18 26.68 27.19 27.69 28.18 28.69 29.2  29.69]","[ 0.06  2.08  4.06  6.1   8.09 10.1  12.12 14.12 16.13 18.14 20.15 22.16
 24.17 26.18 28.18]"
Albums-Latin_Jam5-07.wav,"[ 0.11  0.55  1.03  1.52  2.01  2.49  2.97  3.46  3.95  4.43  4.91  5.4
  5.89  6.37  6.85  7.34  7.82  8.31  8.8   9.28  9.77 10.25 10.74 11.22
 11.71 12.19 12.68 13.16 13.64 14.13 14.61 15.1  15.58 16.07 16.56 17.04
 17.53 18.01 18.5  18.98 19.47 19.95 20.43 20.92 21.41 21.89 22.37 22.86
 23.35 23.83 24.32 24.8  25.29 25.77 26.25 26.74 27.23 27.71 28.19 28.68
 29.17 29.65]","[ 0.11  2.01  3.95  5.89  7.82  9.77 11.71 13.64 15.58 17.53 19.47 21.41
 23.35 25.29 27.23 29.17]"
Albums-StrictlyDancing_Tango-01.wav,"[ 0.34   0.877  1.4    1.917  2.44   2.967  3.49   4.013  4.537  5.063
  5.583  6.1    6.617  7.16   7.71   8.253  8.77   9.3    9.85  10.4
 10.93  11.447 11.973 12.493 13.02  13.56  14.12  14.677 15.227 15.767
 16.313 16.85  17.387 17.917 18.457 18.987 19.507 20.02  20.547 21.063
 21.583 22.107 22.643 23.177 23.7   24.223 24.743 25.287 25.82  26.377
 26.917 27.473 28.02  28.557 29.093 29.613]","[ 0.34   2.44   4.537  6.617  8.77  10.93  13.02  15.227 17.387 19.507
 21.583 23.7   25.82  28.02 ]"
Media-104304.wav,"[ 0.59002268  1.08698413  1.58702948  2.08997732  2.6029932   3.11002268
  3.61297052  4.1229932   4.64        5.1570068   5.68        6.2
  6.71301587  7.22303855  7.74303855  8.27002267  8.79301587  9.31301587
  9.82702948 10.33297052 10.8370068  11.35002267 11.85696145 12.37297052
 12.8770068  13.39002268 13.88       14.38303855 14.8829932  15.38303855
 15.85696145 16.34702948 16.8429932  17.35301587 17.8429932  18.32997732
 18.83002267 19.32997732 19.8370068  20.32997732 20.83301587 21.3229932
 21.81696145 22.30303855 22.80698413 23.29696145 23.78303855 24.26702948
 24.77297052 25.28       25.78702948 26.28       26.78303855 27.2829932
 27.79301587 28.29351474 28.79854875 29.31229025 29.80217687 30.31365079]","[ 0.59002268  2.6029932   4.64        6.71301587  8.79301587 10.8370068
 12.8770068  14.8829932  16.8429932  18.83002267 20.83301587 22.80698413
 24.77297052 26.78303855 28.79854875]"
Media-104212.wav,"[ 0.04   0.377  0.71   1.04   1.37   1.703  2.03   2.357  2.687  3.027
  3.37   3.707  4.033  4.36   4.693  5.03   5.373  5.707  6.047  6.38
  6.713  7.047  7.377  7.723  8.07   8.403  8.737  9.057  9.393  9.713
 10.043 10.373 10.707 11.033 11.363 11.697 12.037 12.377 12.723 13.06
 13.39  13.72  14.067 14.403 14.73  15.053 15.38  15.71  16.04  16.37
 16.703 17.037 17.363 17.697 18.023 18.363 18.693 19.023 19.357 19.687
 20.027 20.36  20.693 21.027 21.353 21.69  22.02  22.36  22.693 23.03
 23.367 23.703 24.037 24.37  24.703 25.037 25.357 25.69  26.017 26.357
 26.687 27.027 27.363 27.7   28.033 28.367 28.7   29.033 29.363 29.69 ]","[ 0.04   1.04   2.03   3.027  4.033  5.03   6.047  7.047  8.07   9.057
 10.043 11.033 12.037 13.06  14.067 15.053 16.04  17.037 18.023 19.023
 20.027 21.027 22.02  23.03  24.037 25.037 26.017 27.027 28.033 29.033]"
Media-106005.wav,"[ 0.36   0.847  1.336  1.823  2.311  2.796  3.279  3.759  4.241  4.724
  5.203  5.684  6.167  6.653  7.14   7.624  8.109  8.597  9.081  9.566
 10.049 10.533 11.017 11.501 11.986 12.47  12.954 13.44  13.924 14.406
 14.89  15.373 15.857 16.339 16.821 17.303 17.79  18.274 18.761 19.243
 19.727 20.209 20.691 21.173 21.654 22.133 22.62  23.103 23.587 24.071
 24.557 25.04  25.527 26.009 26.497 26.981 27.469 27.953 28.439 28.921
 29.409 29.889]","[ 0.36   2.311  4.241  6.167  8.109 10.049 11.986 13.924 15.857 17.79
 19.727 21.654 23.587 25.527 27.469 29.409]"
Media-104804.wav,"[ 0.08  0.78  1.41  2.06  2.7   3.38  4.14  4.85  5.5   6.19  6.88  7.59
  8.27  8.95  9.65 10.35 11.07 11.77 12.44 13.13 13.83 14.55 15.23 15.88
 16.63 17.32 18.02 18.68 19.4  20.07 20.75 21.41 22.15 22.82 23.48 24.17
 24.88 25.53 26.24 26.91 27.59 28.28 29.01 29.71]","[ 0.08  2.06  4.14  6.19  8.27 10.35 12.44 14.55 16.63 18.68 20.75 22.82
 24.88 26.91 29.01]"
Media-106113.wav,"[ 9.65  10.256 10.859 11.465 12.067 12.67  13.267 13.869 14.469 15.07
 15.673 16.274 16.876 17.477 18.079 18.68  19.281 19.883 20.484 21.086
 21.686 22.289 22.89  23.487 24.087 24.69  25.291 25.894 26.494 27.097
 27.703 28.306 28.907 29.509]",[ 9.65  12.067 14.469 16.876 19.281 21.686 24.087 26.494 28.907]
Albums-Macumba-05.wav,"[ 3.1   3.7   4.3   4.89  5.49  6.1   6.7   7.29  7.9   8.49  9.1   9.7
 10.3  10.9  11.5  12.1  12.7  13.3  13.9  14.5  15.09 15.69 16.29 16.9
 17.5  18.1  18.7  19.3  19.9  20.5  21.1  21.7  22.29 22.9  23.5  24.1
 24.7  25.3  25.9  26.49 27.1  27.7  28.3  28.9  29.53]",[ 3.1   5.49  7.9  10.3  12.7  15.09 17.5  19.9  22.29 24.7  27.1  29.53]
Media-103705.wav,"[ 0.71   1.35   1.95   2.56   3.19   3.83   4.41   5.01   5.61   6.19
  6.77   7.36   7.94   8.58   9.16   9.73  10.33  10.89  11.53  12.096
 12.68  13.32  13.92  14.47  15.05  15.62  16.19  16.75  17.35  17.95
 18.51  19.07  19.65  20.22  20.79  21.36  21.96  22.55  23.15  23.72
 24.31  24.9   25.45  26.03  26.61  27.2   27.78  28.36  28.93  29.5  ]","[ 0.71  3.19  5.61  7.94 10.33 12.68 15.05 17.35 19.65 21.96 24.31 26.61
 28.93]"
Media-103407.wav,"[ 0.25  0.73  1.22  1.7   2.18  2.67  3.15  3.64  4.12  4.61  5.09  5.57
  6.05  6.52  7.02  7.51  8.    8.48  8.96  9.45  9.93 10.42 10.9  11.38
 11.86 12.35 12.84 13.32 13.8  14.28 14.77 15.25 15.74 16.22 16.71 17.19
 17.67 18.15 18.64 19.13 19.62 20.09 20.58 21.06 21.54 22.03 22.51 22.99
 23.48 23.96 24.45 24.93 25.42 25.9  26.38 26.87 27.35 27.83 28.32 28.8
 29.29 29.77]","[ 0.25  2.18  4.12  6.05  8.    9.93 11.86 13.8  15.74 17.67 19.62 21.54
 23.48 25.42 27.35 29.29]"
Albums-Chrisanne1-02.wav,"[ 0.06095238  0.92589569  1.61378685  2.26684807  2.98376417  3.91546485
  5.4770068   6.22875283  6.9137415   7.58131519  8.37369615  9.38666667
 11.02004535 11.85378685 12.65777778 13.3630839  14.06004535 14.8
 15.47002267 16.18004535 16.87002268 17.64       18.31002267 18.99002267
 19.70004535 20.38004535 21.14004535 22.0154195  22.82231292 23.45795918
 24.17487528 24.84997732 25.56       26.28997732 26.98004535 27.68
 28.40997732 29.12997732 29.87002268]","[ 0.06095238  2.26684807  5.4770068   7.58131519 11.02004535 13.3630839
 15.47002267 17.64       19.70004535 22.0154195  24.17487528 26.28997732
 28.40997732]"
Media-105019.wav,"[ 0.1    0.396  0.696  0.994  1.292  1.588  1.884  2.178  2.472  2.764
  3.058  3.354  3.648  3.942  4.238  4.534  4.828  5.122  5.42   5.718
  6.012  6.304  6.596  6.886  7.172  7.458  7.748  8.04   8.332  8.628
  8.928  9.23   9.532  9.834 10.132 10.426 10.714 10.998 11.28  11.566
 11.856 12.15  12.446 12.74  13.036 13.332 13.628 13.922 14.22  14.516
 14.81  15.104 15.402 15.698 15.992 16.286 16.578 16.866 17.156 17.446
 17.738 18.032 18.33  18.628 18.924 19.22  19.516 19.812 20.106 20.402
 20.696 20.99  21.282 21.576 21.87  22.166 22.46  22.754 23.046 23.338
 23.63  23.92  24.21  24.502 24.796 25.09  25.386 25.684 25.982 26.278
 26.572 26.866 27.158 27.444 27.726 28.01  28.294 28.58  28.868 29.158
 29.444 29.732]","[ 0.1    1.292  2.472  3.648  4.828  6.012  7.172  8.332  9.532 10.714
 11.856 13.036 14.22  15.402 16.578 17.738 18.924 20.106 21.282 22.46
 23.63  24.796 25.982 27.158 28.294 29.444]"
Albums-Latin_Jam-09.wav,"[ 1.71   2.308  2.895  3.458  4.018  4.607  5.19   5.767  6.335  6.918
  7.498  8.07   8.643  9.22   9.777 10.38  10.962 11.54  12.122 12.705
 13.273 13.85  14.432 15.017 15.592 16.17  16.75  17.328 17.902 18.48
 19.06  19.64  20.22  20.8   21.38  21.958 22.532 23.11  23.69  24.268
 24.842 25.42  26.002 26.587 27.162 27.738 28.313 28.897 29.47  30.04 ]","[ 1.71   4.018  6.335  8.643 10.962 13.273 15.592 17.902 20.22  22.532
 24.842 27.162 29.47 ]"
Media-104716.wav,"[ 0.04   0.36   0.673  0.997  1.303  1.613  1.903  2.213  2.523  2.85
  3.157  3.473  3.77   4.08   4.373  4.673  4.97   5.267  5.563  5.86
  6.163  6.463  6.757  7.047  7.347  7.647  7.94   8.223  8.513  8.8
  9.087  9.373  9.68   9.987 10.293 10.587 10.887 11.18  11.47  11.763
 12.067 12.373 12.673 12.967 13.263 13.56  13.857 14.153 14.45  14.75
 15.047 15.343 15.637 15.937 16.23  16.527 16.82  17.123 17.42  17.713
 18.007 18.307 18.607 18.91  19.217 19.53  19.84  20.14  20.443 20.747
 21.05  21.35  21.653 21.96  22.263 22.557 22.86  23.163 23.467 23.767
 24.07  24.377 24.677 24.97  25.267 25.563 25.863 26.157 26.46  26.753
 27.057 27.35  27.653 27.95  28.25  28.553 28.857 29.16  29.467 29.78 ]","[ 0.04   1.303  2.523  3.77   4.97   6.163  7.347  8.513  9.68  10.887
 12.067 13.263 14.45  15.637 16.82  18.007 19.217 20.443 21.653 22.86
 24.07  25.267 26.46  27.653 28.857]"
Media-105715.wav,"[ 0.44   0.734  1.03   1.326  1.618  1.912  2.206  2.502  2.798  3.092
  3.386  3.678  3.962  4.25   4.538  4.828  5.118  5.414  5.708  6.004
  6.296  6.59   6.88   7.172  7.46   7.75   8.04   8.334  8.626  8.92
  9.22   9.524  9.826 10.132 10.436 10.734 11.024 11.322 11.614 11.91
 12.202 12.5   12.794 13.088 13.382 13.676 13.97  14.26  14.558 14.85
 15.146 15.442 15.74  16.028 16.326 16.62  16.918 17.212 17.506 17.798
 18.092 18.378 18.67  18.966 19.256 19.552 19.848 20.142 20.436 20.734
 21.026 21.322 21.62  21.914 22.21  22.504 22.8   23.09  23.384 23.676
 23.972 24.264 24.56  24.856 25.15  25.442 25.736 26.03  26.326 26.624
 26.918 27.212 27.504 27.79  28.076 28.37  28.662 28.956 29.252 29.55
 29.844]","[ 0.44   1.618  2.798  3.962  5.118  6.296  7.46   8.626  9.826 11.024
 12.202 13.382 14.558 15.74  16.918 18.092 19.256 20.436 21.62  22.8
 23.972 25.15  26.326 27.504 28.662 29.844]"
Media-104201.wav,"[ 0.04  0.79  1.48  2.13  2.8   3.5   4.22  4.95  5.59  6.31  7.02  7.65
  8.34  9.03  9.75 10.41 11.1  11.8  12.48 13.18 13.85 14.54 15.24 15.92
 16.61 17.29 17.99 18.67 19.38 20.07 20.74 21.45 22.13 22.79 23.5  24.18
 24.89 25.56 26.26 26.95 27.65 28.33 29.02 29.74]","[ 0.04  2.13  4.22  6.31  8.34 10.41 12.48 14.54 16.61 18.67 20.74 22.79
 24.89 26.95 29.02]"
Albums-Pais_Tropical-05.wav,"[ 1.56  2.04  2.52  3.01  3.5   3.98  4.46  4.95  5.44  5.92  6.4   6.89
  7.37  7.86  8.35  8.83  9.32  9.8  10.29 10.77 11.25 11.74 12.22 12.71
 13.19 13.68 14.16 14.65 15.14 15.62 16.11 16.59 17.08 17.56 18.05 18.53
 19.01 19.5  19.99 20.47 20.95 21.44 21.93 22.41 22.89 23.37 23.86 24.35
 24.83 25.32 25.81 26.29 26.77 27.25 27.75 28.23 28.72 29.2  29.69]","[ 1.56  3.5   5.44  7.37  9.32 11.25 13.19 15.14 17.08 19.01 20.95 22.89
 24.83 26.77 28.72]"
Media-104617.wav,"[ 0.041  0.339  0.638  0.935  1.234  1.53   1.824  2.117  2.408  2.699
  2.99   3.283  3.577  3.871  4.166  4.461  4.757  5.054  5.352  5.649
  5.946  6.243  6.539  6.834  7.127  7.418  7.708  7.999  8.29   8.581
  8.873  9.166  9.458  9.75  10.043 10.336 10.63  10.923 11.218 11.512
 11.806 12.099 12.392 12.684 12.978 13.273 13.569 13.866 14.163 14.459
 14.758 15.051 15.349 15.641 15.933 16.221 16.513 16.799 17.089 17.381
 17.672 17.966 18.26  18.555 18.85  19.145 19.439 19.74  20.033 20.329
 20.62  20.916 21.2   21.493 21.785 22.084 22.379 22.679 22.977 23.273
 23.567 23.859 24.157 24.452 24.753 25.051 25.356 25.655 25.955 26.25
 26.548 26.84  27.136 27.436 27.732 28.028 28.323 28.611 28.897 29.191
 29.483 29.779 30.077]","[ 0.041  1.234  2.408  3.577  4.757  5.946  7.127  8.29   9.458 10.63
 11.806 12.978 14.163 15.349 16.513 17.672 18.85  20.033 21.2   22.379
 23.567 24.753 25.955 27.136 28.323 29.483]"
Media-103618.wav,"[ 0.97   1.65   2.33   3.012  3.695  4.363  5.05   5.768  6.45   7.122
  7.8    8.48   9.16   9.838 10.512 11.19  11.87  12.55  13.228 13.902
 14.58  15.26  15.94  16.618 17.292 17.97  18.65  19.33  20.01  20.688
 21.362 22.04  22.72  23.4   24.08  24.758 25.432 26.11  26.79  27.468
 28.142 28.82  29.5  ]","[ 0.97   3.695  6.45   9.16  11.87  14.58  17.292 20.01  22.72  25.432
 28.142]"
Albums-Latin_Jam4-03.wav,"[ 0.35  0.93  1.49  2.08  2.66  3.24  3.83  4.4   4.97  5.56  6.13  6.7
  7.28  7.86  8.43  9.02  9.59 10.18 10.74 11.33 11.91 12.49 13.05 13.64
 14.22 14.8  15.37 15.96 16.53 17.11 17.67 18.26 18.85 19.43 19.98 20.58
 21.16 21.74 22.32 22.9  23.48 24.05 24.62 25.21 25.79 26.37 26.95 27.52
 28.1  28.68 29.29 29.84]","[ 0.35  2.66  4.97  7.28  9.59 11.91 14.22 16.53 18.85 21.16 23.48 25.79
 28.1 ]"
Media-103701.wav,"[ 1.53  2.01  2.5   2.98  3.47  3.95  4.44  4.92  5.41  5.89  6.37  6.85
  7.33  7.82  8.3   8.79  9.28  9.75 10.24 10.72 11.2  11.69 12.18 12.66
 13.14 13.63 14.11 14.6  15.07 15.56 16.04 16.53 17.01 17.49 17.98 18.46
 18.95 19.43 19.92 20.4  20.89 21.37 21.85 22.34 22.82 23.3  23.79 24.27
 24.76 25.24 25.72 26.21 26.7  27.18 27.66 28.15 28.63 29.11 29.6 ]","[ 1.53  3.47  5.41  7.33  9.28 11.2  13.14 15.07 17.01 18.95 20.89 22.82
 24.76 26.7  28.63]"
Albums-Latin_Jam3-12.wav,"[ 0.57  0.92  1.28  1.61  1.92  2.26  2.61  2.95  3.29  3.63  3.97  4.31
  4.65  4.99  5.33  5.67  6.01  6.35  6.69  7.03  7.37  7.71  8.06  8.39
  8.74  9.08  9.42  9.76 10.1  10.44 10.79 11.12 11.45 11.8  12.14 12.48
 12.83 13.17 13.51 13.85 14.19 14.53 14.88 15.21 15.56 15.89 16.24 16.57
 16.92 17.26 17.6  17.94 18.28 18.61 18.95 19.3  19.64 19.98 20.33 20.66
 21.01 21.34 21.68 22.03 22.37 22.71 23.05 23.39 23.73 24.07 24.41 24.75
 25.1  25.43 25.78 26.11 26.46 26.8  27.13 27.48 27.82 28.16 28.5  28.84
 29.18 29.52 29.86]","[ 0.57  1.92  3.29  4.65  6.01  7.37  8.74 10.1  11.45 12.83 14.19 15.56
 16.92 18.28 19.64 21.01 22.37 23.73 25.1  26.46 27.82 29.18]"
Media-105905.wav,"[ 0.28081633  0.72        1.17197279  1.63002267  2.08399093  2.53795918
  2.99201814  3.44798186  3.89795918  4.35201814  4.80598639  5.26004535
  5.71600907  6.17396825  6.63201814  7.08997732  7.5540136   8.01795918
  8.47201814  8.94004535  9.4         9.86802721 10.33197279 10.80997732
 11.27401361 11.74403628 12.20798186 12.67201814 13.13197279 13.59002268
 14.04997732 14.50204082 14.95800454 15.41396825 15.87401361 16.32798186
 16.78403628 17.24598639 17.71002268 18.17197279 18.63600907 19.09596372
 19.55201814 20.00399093 20.45795918 20.91800454 21.38403628 21.84598639
 22.3140136  22.78004535 23.24798186 23.71600907 24.18403628 24.65795918
 25.14004535 25.61596372 26.09197279 26.57396825 27.04598639 27.5140136
 27.98403628 28.45197279 28.91201814 29.37197279 29.83002267]","[ 0.72        2.53795918  4.35201814  6.17396825  8.01795918  9.86802721
 11.74403628 13.59002268 15.41396825 17.24598639 19.09596372 20.91800454
 22.78004535 24.65795918 26.57396825 28.45197279]"
Albums-Chrisanne2-06.wav,"[ 0.06   0.537  1.01   1.48   1.94   2.4    2.87   3.337  3.8    4.247
  4.703  5.17   5.647  6.113  6.583  7.05   7.517  7.973  8.43   8.89
  9.35   9.813 10.28  10.747 11.207 11.67  12.137 12.607 13.067 13.527
 13.987 14.447 14.903 15.363 15.827 16.293 16.76  17.227 17.69  18.15
 18.61  19.07  19.533 20.    20.467 20.93  21.387 21.843 22.297 22.757
 23.213 23.677 24.137 24.607 25.08  25.56  26.03  26.5   26.97  27.45
 27.927 28.403 28.87  29.343 29.82 ]","[ 1.48   3.337  5.17   7.05   8.89  10.747 12.607 14.447 16.293 18.15
 20.    21.843 23.677 25.56  27.45  29.343]"
Albums-Fire-01.wav,"[ 0.04  0.51  0.98  1.45  1.91  2.38  2.93  3.41  3.92  4.38  4.83  5.33
  5.8   6.29  6.81  7.3   7.78  8.27  8.75  9.23  9.72 10.21 10.69 11.17
 11.66 12.15 12.63 13.11 13.6  14.08 14.57 15.05 15.54 16.02 16.51 16.99
 17.48 17.96 18.45 18.93 19.42 19.9  20.39 20.87 21.36 21.84 22.33 22.81
 23.3  23.79 24.27 24.76 25.25 25.73 26.21 26.69 27.18 27.67 28.15 28.63
 29.12 29.61]","[ 0.04  1.91  3.92  5.8   7.78  9.72 11.66 13.6  15.54 17.48 19.42 21.36
 23.3  25.25 27.18 29.12]"
Media-103509.wav,"[ 0.04  0.53  1.03  1.51  1.99  2.46  2.96  3.45  3.93  4.42  4.9   5.37
  5.85  6.36  6.83  7.32  7.81  8.29  8.77  9.26  9.74 10.22 10.71 11.2
 11.68 12.16 12.65 13.13 13.63 14.09 14.59 15.07 15.56 16.03 16.52 17.
 17.49 17.98 18.46 18.94 19.43 19.92 20.4  20.89 21.37 21.85 22.33 22.82
 23.3  23.78 24.28 24.76 25.24 25.73 26.21 26.7  27.19 27.67 28.14 28.63
 29.12 29.6 ]","[ 0.04  1.99  3.93  5.85  7.81  9.74 11.68 13.63 15.56 17.49 19.43 21.37
 23.3  25.24 27.19 29.12]"
Media-106008.wav,"[ 0.88   1.364  1.846  2.329  2.813  3.297  3.779  4.264  4.747  5.231
  5.719  6.203  6.686  7.17   7.653  8.137  8.62   9.104  9.587 10.071
 10.557 11.041 11.526 12.011 12.494 12.979 13.461 13.943 14.427 14.911
 15.394 15.88  16.364 16.85  17.333 17.816 18.299 18.783 19.266 19.749
 20.23  20.716 21.201 21.683 22.166 22.65  23.133 23.617 24.1   24.584
 25.07  25.554 26.037 26.523 27.007 27.491 27.974 28.459 28.941 29.426
 29.909]","[ 0.88   2.813  4.747  6.686  8.62  10.557 12.494 14.427 16.364 18.299
 20.23  22.166 24.1   26.037 27.974 29.909]"
Media-103313.wav,"[ 0.07   0.38   0.68   0.98   1.277  1.577  1.86   2.154  2.438  2.728
  3.014  3.307  3.597  3.886  4.188  4.49   4.786  5.079  5.372  5.674
  5.962  6.252  6.541  6.829  7.122  7.411  7.718  8.019  8.316  8.599
  8.891  9.187  9.479  9.769 10.058 10.348 10.64  10.934 11.23  11.52
 11.811 12.102 12.403 12.702 13.002 13.291 13.573 13.863 14.156 14.453
 14.743 15.034 15.335 15.635 15.924 16.207 16.49  16.79  17.087 17.387
 17.673 17.96  18.247 18.533 18.827 19.114 19.398 19.693 19.993 20.298
 20.59  20.875 21.164 21.453 21.747 22.047 22.343 22.643 22.933 23.23
 23.52  23.82  24.113 24.41  24.698 24.984 25.278 25.582 25.878 26.168
 26.453 26.748 27.045 27.337 27.639 27.931 28.229 28.517 28.815 29.114
 29.409 29.698 29.98 ]","[ 0.07   1.277  2.438  3.597  4.786  5.962  7.122  8.316  9.479 10.64
 11.811 13.002 14.156 15.335 16.49  17.673 18.827 19.993 21.164 22.343
 23.52  24.698 25.878 27.045 28.229 29.409]"
Albums-Step_By_Step-10.wav,"[ 0.4    0.73   1.053  1.377  1.703  2.033  2.353  2.687  3.023  3.357
  3.683  4.023  4.363  4.707  5.03   5.373  5.713  6.05   6.377  6.7
  7.033  7.367  7.697  8.03   8.363  8.69   9.017  9.337  9.677 10.013
 10.363 10.697 11.033 11.35  11.69  12.03  12.38  12.72  13.057 13.4
 13.73  14.06  14.38  14.707 15.047 15.387 15.74  16.07  16.407 16.727
 17.053 17.38  17.713 18.057 18.397 18.737 19.067 19.397 19.727 20.06
 20.397 20.733 21.07  21.4   21.73  22.057 22.393 22.73  23.063 23.397
 23.727 24.063 24.4   24.73  25.06  25.387 25.727 26.06  26.39  26.72
 27.053 27.39  27.727 28.06  28.39  28.72  29.047 29.373 29.69 ]","[ 0.4    1.377  2.353  3.357  4.363  5.373  6.377  7.367  8.363  9.337
 10.363 11.35  12.38  13.4   14.38  15.387 16.407 17.38  18.397 19.397
 20.397 21.4   22.393 23.397 24.4   25.387 26.39  27.39  28.39  29.373]"
Media-103905.wav,"[ 0.06004535  0.67002268  1.29696145  1.85197279  2.40897959  3.01596372
  3.56099773  4.12698413  4.68        5.26004535  5.78004535  6.36
  7.02113379  7.70902494  8.2924263   8.86712018  9.4214966   9.97297052
 10.52734694 11.1107483  11.86004535 12.43102041 12.97097506 13.51401361
 14.21061224 14.75600907 15.26702948 15.81596372 16.54104308 17.09297052
 17.66204082 18.23102041 18.7970068  19.38503401 19.97596372 20.49895692
 21.06004535 21.64399093 22.17197279 22.75800454 23.32399093 23.90503401
 24.46503401 25.70204082 26.21197279 26.76997732 27.39664399 28.12517007
 28.75501134 29.31201814 29.87201814]","[ 0.06004535  2.40897959  4.68        7.02113379  9.4214966  11.86004535
 14.21061224 16.54104308 18.23102041 20.49895692 22.75800454 25.70204082
 28.12517007]"
Albums-Macumba-11.wav,"[ 1.53  2.13  2.74  3.34  3.93  4.53  5.13  5.74  6.33  6.93  7.53  8.14
  8.73  9.33  9.93 10.54 11.14 11.73 12.33 12.95 13.53 14.13 14.73 15.34
 15.93 16.53 17.14 17.74 18.33 18.94 19.53 20.14 20.76 21.33 21.94 22.51
 23.13 23.74 24.33 24.95 25.55 26.13 26.74 27.34 27.95 28.53 29.14 29.73]",[ 1.53  3.93  6.33  8.73 11.14 13.53 15.93 18.33 20.76 23.13 25.55 27.95]
Albums-Ballroom_Magic-04.wav,"[ 0.85   1.516  2.21   2.91   3.59   4.256  4.945  5.666  6.38   7.064
  7.729  8.398  9.084  9.777 10.47  11.169 11.862 12.552 13.252 13.947
 14.639 15.335 16.023 16.717 17.414 18.101 18.788 19.463 20.141 20.826
 21.502 22.167 22.842 23.57  24.323 25.049 25.746 26.43  27.104 27.765
 28.435 29.113 29.798]","[ 0.85   2.91   4.945  7.064  9.084 11.169 13.252 15.335 17.414 19.463
 21.502 23.57  25.746 27.765 29.798]"
Media-103508.wav,"[ 0.12  0.56  1.06  1.56  2.09  2.58  3.04  3.52  4.03  4.51  4.95  5.44
  5.95  6.42  6.92  7.39  7.86  8.35  8.84  9.32  9.81 10.29 10.79 11.26
 11.72 12.23 12.72 13.2  13.69 14.15 14.62 15.12 15.6  16.09 16.56 17.03
 17.51 17.98 18.48 18.95 19.42 19.89 20.39 20.87 21.33 21.82 22.3  22.8
 23.28 23.77 24.25 24.73 25.19 25.69 26.17 26.64 27.13 27.63 28.12 28.6
 29.08 29.56]","[ 0.12  2.09  4.03  5.95  7.86  9.81 11.72 13.69 15.6  17.51 19.42 21.33
 23.28 25.19 27.13 29.08]"
Media-106106.wav,"[ 0.71002268  1.33396825  1.95900227  2.58204082  3.20598639  3.8340136
  4.45795918  5.08199546  5.70603175  6.32897959  6.95401361  7.57596372
  8.20099773  8.82503401  9.44897959 10.07201814 10.69596372 11.32099773
 11.94603175 12.57496599 13.20199546 13.83002268 14.45097506 15.07201814
 15.69297052 16.31501134 16.93895692 17.56199546 18.18603175 18.81396825
 19.43900227 20.06403628 20.68598639 21.31201814 21.93795918 22.56099773
 23.18603175 23.80897959 24.43401361 25.05895692 25.68199546 26.30603175
 26.93097506 27.55501134 28.17895692 28.8029932  29.42902494 30.04081633
 30.68081633]","[ 0.71002268  3.20598639  5.70603175  8.20099773 10.69596372 13.20199546
 15.69297052 18.18603175 20.68598639 23.18603175 25.68199546 28.17895692
 30.68081633]"
